,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun, pm25, o3, no2, so2
271,2014-09-29,25.3,19.4,31.7,0.0,0.0,,3.2,,1013.3,0.0, 41, , , 
272,2014-09-30,25.3,18.3,32.2,0.0,0.0,,3.6,,1010.0,0.0, 58, , , 
273,2014-10-01,27.8,24.4,33.3,0.0,0.0,,8.3,,1012.6,0.0, 22, , , 
274,2014-10-02,28.4,24.4,33.3,0.8,0.0,,11.9,,1015.3,0.0, 55, , , 
275,2014-10-07,27.1,22.2,34.4,0.0,0.0,,8.3,,1012.7,0.0, 48, , , 
276,2014-10-08,27.1,23.3,32.2,0.0,0.0,,9.0,,1014.6,0.0, 32, , , 
277,2014-10-09,27.8,23.9,33.3,0.0,0.0,,11.2,,1013.0,0.0, 28, , , 
278,2014-10-10,27.4,23.9,33.3,0.0,0.0,,11.2,,1014.2,0.0, 55, , , 
279,2014-10-11,19.7,15.0,25.6,36.1,0.0,,8.6,,1015.3,0.0, 18, , , 
280,2014-10-12,19.3,16.1,25.0,0.3,0.0,,3.6,,1016.5,0.0, 41, , , 
281,2014-10-13,21.8,16.1,24.4,2.3,0.0,,15.8,,1017.6,0.0, 13, , , 
282,2014-10-14,18.7,10.6,26.7,0.0,0.0,,7.6,,1018.8,0.0, 19, , , 
283,2014-10-15,20.6,13.3,31.1,0.0,0.0,,3.6,,1017.9,0.0, 29, , , 
284,2014-10-16,21.6,13.9,30.0,0.0,0.0,,6.8,,1013.9,0.0, 30, , , 
285,2014-10-17,22.6,16.1,30.6,0.0,0.0,,4.7,,1012.4,0.0, 31, , , 
286,2014-10-18,23.8,18.9,30.0,0.0,0.0,,2.9,,1015.3,0.0, 31, , , 
287,2014-10-19,22.6,18.3,27.8,0.0,0.0,,4.0,,1016.0,0.0, 48, , , 
288,2014-10-20,22.0,17.2,27.8,0.0,0.0,,3.6,,1016.6,0.0, 56, , , 
289,2014-10-21,21.2,14.4,28.3,0.0,0.0,,4.0,,1016.7,0.0, 46, , , 
290,2014-10-22,21.8,16.1,28.3,0.0,0.0,,3.2,,1017.9,0.0, 50, , , 
291,2014-10-23,22.8,18.9,28.3,0.0,0.0,,2.5,,1018.7,0.0, 53, , , 
292,2014-10-24,22.1,15.6,29.4,0.0,0.0,,3.2,,1019.7,0.0, 58, , , 
293,2014-10-25,23.3,16.7,31.1,0.0,0.0,,2.5,,1019.5,0.0, 57, , , 
294,2014-10-26,22.9,16.1,30.0,0.0,0.0,,5.8,,1015.4,0.0, 35, , , 
295,2014-10-27,22.8,16.7,30.0,0.0,0.0,,9.0,,1011.8,0.0, 26, , , 
296,2014-10-28,22.8,18.3,28.9,0.0,0.0,,3.6,,1015.4,0.0, 38, , , 
297,2014-10-29,22.3,18.3,27.2,0.0,0.0,,4.7,,1019.1,0.0, 38, , , 
298,2014-10-30,21.4,17.2,27.8,0.0,0.0,,3.2,,1021.2,0.0, 39, , , 
299,2014-10-31,19.2,13.3,24.4,7.6,0.0,,10.4,,1023.2,0.0, 18, , , 
300,2014-11-01,13.7,8.3,20.0,0.0,0.0,,7.2,,1027.3,0.0, 33, , , 
301,2014-11-02,15.8,8.9,23.9,0.0,0.0,,9.7,,1024.4,0.0, 30, , , 
302,2014-11-03,20.0,15.0,24.4,0.0,0.0,,9.4,,1019.9,0.0, 27, , , 
303,2014-11-04,20.4,14.4,23.9,14.2,0.0,,8.3,,1020.5,0.0, 19, , , 
304,2014-11-05,14.2,12.8,15.0,38.4,0.0,,9.4,,1021.2,0.0, 5, , , 
305,2014-11-06,14.7,12.8,17.2,1.0,0.0,,6.8,,1021.8,0.0, 24, , , 
306,2014-11-07,15.2,8.9,21.7,0.0,0.0,,2.5,,1022.4,0.0, 21, , , 
307,2014-11-08,15.6,8.9,23.9,0.0,0.0,,6.1,,1019.0,0.0, 33, , , 
308,2014-11-09,15.1,8.3,23.3,0.0,0.0,,4.0,,1018.7,0.0, 16, , , 
309,2014-11-10,17.4,9.4,24.4,0.0,0.0,,9.7,,1010.2,0.0, 30, , , 
310,2014-11-11,11.9,5.6,18.3,0.0,0.0,,11.9,,1016.5,0.0, 24, , , 
311,2014-11-12,5.9,2.2,10.6,0.0,0.0,,14.8,,1026.9,0.0, 17, , , 
312,2014-11-13,2.5,-0.5,5.0,0.0,0.0,,12.6,,1033.4,0.0, 16, , , 
313,2014-11-14,3.6,-1.0,7.2,0.0,0.0,,4.3,,1029.8,0.0, 21, , , 
314,2014-11-15,6.7,4.4,8.9,0.5,0.0,,6.5,,1029.6,0.0, 34, , , 
315,2014-11-16,7.9,1.1,10.0,0.3,0.0,,9.4,,1029.5,0.0, 36, , , 
316,2014-11-17,3.8,-1.0,11.7,0.0,0.0,,10.4,,1029.3,0.0, 18, , , 
317,2014-11-18,5.5,-1.0,13.3,0.0,0.0,,2.9,,1032.2,0.0, 35, , , 
318,2014-11-19,10.3,0.6,20.6,0.0,0.0,,4.7,,1025.3,0.0, 31, , , 
319,2014-11-20,14.3,6.7,21.1,0.3,0.0,,5.4,,1019.9,0.0, 38, , , 
320,2014-11-21,19.5,16.7,23.3,8.4,0.0,,7.9,,1014.4,0.0, 27, , , 
321,2014-11-22,17.7,14.4,19.4,83.8,0.0,,11.2,,1009.0,0.0, 16, , , 
322,2014-11-23,18.6,11.7,27.2,0.0,0.0,,7.9,,1003.6,0.0, 21, , , 
323,2014-11-24,12.1,4.4,18.9,0.0,0.0,,7.9,,1017.3,0.0, 20, , , 
324,2014-11-25,10.3,3.3,19.4,0.0,0.0,,5.4,,1024.5,0.0, 30, , , 
325,2014-11-26,14.8,5.6,25.0,0.0,0.0,,5.4,,1022.9,0.0, 29, , , 
326,2014-11-27,11.3,5.6,17.8,0.0,0.0,,6.1,,1030.9,0.0, 30, , , 
327,2014-11-28,13.4,5.6,22.2,0.0,0.0,,5.8,,1023.9,0.0, 43, , , 
328,2014-11-29,18.3,13.3,22.8,0.0,0.0,,11.5,,1016.5,0.0, 17, , , 
329,2014-11-30,21.5,17.8,26.1,0.0,0.0,,11.9,,1021.6,0.0, 25, , , 
330,2014-12-01,10.5,5.0,18.9,0.0,0.0,,10.1,,1026.8,0.0, 26, , , 
331,2014-12-02,7.0,3.9,10.0,0.0,0.0,,6.8,,1027.3,0.0, 29, , , 
332,2014-12-03,11.8,8.9,15.0,0.0,0.0,,2.2,,1027.0,0.0, 52, , , 
333,2014-12-04,16.4,14.4,18.9,1.5,0.0,,4.3,,1026.6,0.0, 56, , , 
334,2014-12-05,19.9,17.2,23.9,0.3,0.0,,7.6,,1026.3,0.0, 50, , , 
335,2014-12-06,15.5,12.8,20.6,0.0,0.0,,9.0,,1026.0,0.0, 28, , , 
336,2014-12-07,11.8,11.1,13.3,0.0,0.0,,6.5,,1026.9,0.0, 36, , , 
337,2014-12-08,13.0,9.4,19.4,0.0,0.0,,5.4,,1026.7,0.0, 49, , , 
338,2014-12-09,12.8,6.1,20.6,0.0,0.0,,1.8,,1026.4,0.0, 48, , , 
339,2014-12-10,13.4,8.3,18.9,0.5,0.0,,1.8,,1022.7,0.0, 60, , , 
340,2014-12-11,16.3,13.9,19.4,1.0,0.0,,7.6,,1023.0,0.0, 44, , , 
341,2014-12-12,17.7,15.0,21.7,0.0,0.0,,7.9,,1023.3,0.0, 30, , , 
342,2014-12-13,17.2,12.8,23.3,0.0,0.0,,7.6,,1020.8,0.0, 29, , , 
343,2014-12-14,19.1,16.1,23.3,1.8,0.0,,10.1,,1013.5,0.0, 26, , , 
344,2014-12-15,15.8,11.1,23.3,0.0,0.0,,7.2,,1015.0,0.0, 26, , , 
345,2014-12-16,12.4,7.8,17.2,0.0,0.0,,7.9,,1016.4,0.0, 15, , , 
346,2014-12-17,10.4,8.9,11.7,2.5,0.0,,5.8,,1017.9,0.0, 27, , , 
347,2014-12-18,11.9,9.4,15.6,0.0,0.0,,4.7,,1019.4,0.0, 43, , , 
348,2014-12-19,10.7,8.9,13.9,15.0,0.0,,10.8,,1021.0,0.0, 28, , , 
349,2014-12-20,10.4,9.4,12.2,0.0,0.0,,4.7,,1022.7,0.0, 32, , , 
350,2014-12-21,11.5,10.0,13.3,0.0,0.0,,7.6,,1016.7,0.0, 33, , , 
351,2014-12-22,17.0,13.3,25.0,0.0,0.0,,7.6,,1005.5,0.0, 29, , , 
352,2014-12-23,11.2,6.1,15.0,0.0,0.0,,13.7,,1012.4,0.0, 15, , , 
353,2014-12-24,7.8,1.7,13.9,0.0,0.0,,9.4,,1019.2,0.0, 22, , , 
354,2014-12-25,9.7,0.6,18.3,0.0,0.0,,9.7,,1017.5,0.0, 36, , , 
355,2014-12-26,16.3,11.7,23.3,0.3,0.0,,8.3,,1019.8,0.0, 28, , , 
356,2014-12-27,11.3,5.0,18.9,0.8,0.0,,12.2,,1022.1,0.0, 28, , , 
357,2014-12-28,3.8,0.0,8.3,3.3,0.0,,6.5,,1024.4,0.0, 16, , , 
358,2015-01-01,2.9,1.1,4.4,16.0,0.0,,7.9,,1026.0,0.0, 31, , , 
359,2015-01-02,4.5,3.3,6.1,5.1,0.0,,7.2,,1027.7,0.0, 15, , , 
360,2015-01-03,7.8,3.9,16.7,19.3,0.0,,4.7,,1029.4,0.0, 21, , , 
361,2015-01-04,6.3,1.7,10.6,0.0,0.0,,11.5,,1031.2,0.0, 29, , , 
362,2015-01-05,3.8,-1.6,11.1,0.0,0.0,,5.8,,1036.5,0.0, 27, , , 
363,2015-01-06,10.4,2.2,21.7,0.0,0.0,,3.2,,1028.8,0.0, 33, , , 
364,2015-01-07,6.9,-1.0,10.6,0.0,0.0,,13.7,,1034.8,0.0, 33, , , 
365,2015-01-08,-1.3,-4.9,2.2,0.0,0.0,,7.2,,1035.5,0.0, 16, , , 
366,2015-01-09,2.5,1.1,3.3,0.5,0.0,,9.4,,1034.5,0.0, 29, , , 
367,2015-01-10,1.2,0.0,2.2,7.6,0.0,,5.0,,1033.5,0.0, 22, , , 
368,2015-01-11,5.4,1.1,9.4,4.3,0.0,,4.3,,1032.6,0.0, 21, , , 
369,2015-01-12,6.4,4.4,7.8,0.0,0.0,,8.6,,1031.6,0.0, 22, , , 
370,2015-01-13,3.5,1.7,5.6,0.0,0.0,,10.8,,1030.6,0.0, 27, , , 
371,2015-01-14,3.9,3.3,4.4,0.0,0.0,,7.6,,1029.0,0.0, 33, , , 
372,2015-01-15,7.4,3.3,15.0,0.0,0.0,,6.1,,1027.5,0.0, 34, , , 
373,2015-01-16,9.5,3.3,17.8,0.0,0.0,,4.3,,1025.9,0.0, 42, , , 
374,2015-01-17,12.8,3.9,20.6,0.0,0.0,,5.0,,1020.1,0.0, 34, , , 
375,2015-01-18,14.1,7.8,22.2,0.0,0.0,,5.0,,1025.3,0.0, 22, , , 
376,2015-01-19,13.7,2.8,23.9,0.0,0.0,,5.0,,1017.5,0.0, 41, , , 
377,2015-01-20,15.5,5.0,26.7,0.0,0.0,,5.4,,1013.6,0.0, 48, , , 
378,2015-01-21,11.6,10.0,13.3,4.1,0.0,,9.0,,1015.9,0.0, 57, , , 
379,2015-01-22,7.7,5.0,11.1,52.6,0.0,,16.2,,1018.2,0.0, 17, , , 
380,2015-01-23,5.5,3.3,10.6,10.2,0.0,,10.1,,1020.4,0.0, 21, , , 
381,2015-01-24,8.0,2.2,17.2,0.0,0.0,,5.8,,1022.7,0.0, 26, , , 
382,2015-01-25,13.1,4.4,22.8,0.0,0.0,,9.7,,1019.3,0.0, 23, , , 
383,2015-01-26,14.0,7.8,23.3,0.0,0.0,,7.6,,1022.9,0.0, 26, , , 
384,2015-01-27,16.9,10.6,28.3,0.0,0.0,,9.0,,1020.8,0.0, 32, , , 
385,2015-01-28,16.7,5.6,27.2,0.0,0.0,,5.8,,1019.8,0.0, 38, , , 
386,2015-01-29,17.3,11.1,26.1,0.0,0.0,,7.2,,1023.1,0.0, 24, , , 
387,2015-01-30,11.5,8.9,14.4,0.0,0.0,,9.0,,1028.5,0.0, 28, , , 
388,2015-01-31,12.0,9.4,16.7,7.9,0.0,,6.8,,1028.2,0.0, 39, , , 
389,2015-02-01,16.3,6.7,22.8,0.5,0.0,,11.2,,1028.0,0.0, 19, , , 
390,2015-02-02,5.4,0.6,9.4,0.0,0.0,,9.0,,1027.7,0.0, 16, , , 
391,2015-02-03,5.3,4.4,6.1,6.6,0.0,,3.2,,1028.1,0.0, 27, , , 
392,2015-02-04,9.2,5.6,12.8,1.5,0.0,,4.0,,1028.4,0.0, 29, , , 
393,2015-02-05,5.8,3.3,11.1,0.0,0.0,,10.4,,1028.8,0.0, 27, , , 
394,2015-02-06,8.4,2.8,15.6,0.0,0.0,,4.3,,1028.3,0.0, 33, , , 
395,2015-02-07,12.5,4.4,20.6,0.0,0.0,,7.9,,1019.0,0.0, 37, , , 
396,2015-02-08,18.2,14.4,25.6,0.0,0.0,,9.0,,1012.4,0.0, 51, , , 
397,2015-02-09,18.5,11.1,28.3,0.0,0.0,,5.4,,1017.9,0.0, 39, , , 
398,2015-02-10,17.2,7.8,27.2,0.0,0.0,,6.1,,1015.7,0.0, 40, , , 
399,2015-02-11,17.2,10.6,25.6,0.0,0.0,,7.9,,1021.6,0.0, 46, , , 
400,2015-02-12,11.9,6.7,16.7,0.0,0.0,,11.2,,1027.4,0.0, 32, , , 
401,2015-02-13,12.4,3.9,21.1,0.0,0.0,,3.6,,1026.4,0.0, 47, , , 
402,2015-02-14,16.9,8.9,25.6,0.0,0.0,,4.7,,1023.2,0.0, 58, , , 
403,2015-02-15,16.9,13.9,20.0,0.0,0.0,,7.9,,1020.0,0.0, 50, , , 
404,2015-02-16,8.0,2.2,18.9,0.3,0.0,,15.1,,1016.8,0.0, 23, , , 
405,2015-02-17,5.3,1.1,12.8,0.0,0.0,,11.2,,1024.1,0.0, 25, , , 
406,2015-02-18,9.3,0.0,18.9,0.0,0.0,,6.1,,1026.4,0.0, 29, , , 
407,2015-02-19,12.5,3.3,21.1,0.0,0.0,,8.3,,1024.4,0.0, 26, , , 
408,2015-02-20,17.7,12.2,23.9,0.0,0.0,,14.0,,1012.9,0.0, 24, , , 
409,2015-02-21,19.6,12.8,25.6,0.0,0.0,,9.4,,1011.3,0.0, 44, , , 
410,2015-02-22,10.4,2.8,13.3,0.5,0.0,,11.2,,1019.4,0.0, 30, , , 
411,2015-02-23,0.4,-1.0,2.8,0.3,0.0,,15.1,,1017.5,0.0, 13, , , 
412,2015-02-24,0.5,-1.0,2.8,0.0,0.0,,6.5,,1015.5,0.0, 16, , , 
413,2015-02-25,7.5,1.7,17.2,0.3,0.0,,5.4,,1013.6,0.0, 22, , , 
414,2015-02-26,4.6,0.6,11.1,0.0,0.0,,10.8,,1021.5,0.0, 33, , , 
415,2015-02-27,0.9,-0.5,2.2,0.3,0.0,,11.5,,1024.3,0.0, 23, , , 
416,2015-02-28,0.6,-0.5,2.2,2.5,0.0,,7.9,,1027.1,0.0, 37, , , 
417,2015-03-01,3.8,1.7,6.1,2.3,0.0,,9.4,,1026.6,0.0, 30, , , 
418,2015-03-02,4.9,3.3,7.2,0.5,0.0,,6.1,,1026.0,0.0, 28, , , 
419,2015-03-03,9.9,5.0,15.6,0.3,0.0,,1.8,,1028.3,0.0, 26, , , 
420,2015-03-04,13.4,1.1,21.1,3.8,0.0,,9.4,,1030.6,0.0, 41, , , 
421,2015-03-05,2.7,-0.5,8.3,3.3,0.0,,16.6,,1032.8,0.0, 19, , , 
422,2015-03-06,4.8,-3.2,13.9,0.0,0.0,,3.6,,1035.1,0.0, 30, , , 
423,2015-03-07,10.0,3.3,15.6,0.0,0.0,,3.6,,1029.7,0.0, 40, , , 
424,2015-03-08,10.2,8.3,12.2,11.4,0.0,,4.3,,1027.9,0.0, 29, , , 
425,2015-03-09,10.4,9.4,12.8,55.1,0.0,,6.5,,1026.0,0.0, 11, , , 
426,2015-03-10,13.5,10.0,17.2,0.0,0.0,,6.5,,1024.2,0.0, 14, , , 
427,2015-03-11,13.5,12.2,15.0,0.0,0.0,,9.4,,1022.4,0.0, 18, , , 
428,2015-03-12,15.9,11.1,22.8,0.5,0.0,,8.3,,1019.2,0.0, 28, , , 
429,2015-03-13,17.5,11.7,25.6,0.0,0.0,,5.4,,1019.0,0.0, 31, , , 
430,2015-03-14,18.2,11.7,25.6,0.0,0.0,,9.4,,1018.9,0.0, 39, , , 
431,2015-03-15,15.6,10.6,20.6,0.0,0.0,,5.0,,1021.0,0.0, 31, , , 
432,2015-03-16,17.3,11.1,25.0,0.0,0.0,,4.3,,1023.2,0.0, 43, , , 
433,2015-03-17,20.1,17.2,25.0,0.3,0.0,,4.7,,1019.5,0.0, 45, , , 
434,2015-03-18,20.9,15.6,27.2,3.3,0.0,,6.8,,1015.4,0.0, 21, , , 
435,2015-03-19,21.3,17.2,28.3,0.0,0.0,,7.6,,1016.4,0.0, 42, , , 
436,2015-03-20,18.5,13.9,21.7,29.7,0.0,,7.2,,1017.5,0.0, 34, , , 
437,2015-03-21,14.5,12.8,16.1,10.9,0.0,,6.8,,1018.5,0.0, 18, , , 
438,2015-03-22,18.5,13.9,25.6,0.0,0.0,,6.8,,1018.2,0.0, 16, , , 
439,2015-03-23,18.9,11.1,26.7,0.0,0.0,,4.7,,1017.9,0.0, 29, , , 
440,2015-03-24,21.0,15.0,28.3,0.0,0.0,,11.2,,1014.5,0.0, 34, , , 
441,2015-03-25,21.4,16.7,28.9,0.0,0.0,,12.2,,1012.6,0.0, 23, , , 
442,2015-03-26,16.9,12.2,21.1,1.3,0.0,,16.2,,1017.0,0.0, 18, , , 
443,2015-03-27,17.5,7.8,27.8,0.0,0.0,,6.1,,1021.0,0.0, 24, , , 
444,2015-03-28,19.5,8.9,28.9,0.0,0.0,,7.9,,1018.6,0.0, 33, , , 
445,2015-03-29,20.9,13.9,28.9,0.0,0.0,,13.7,,1017.5,0.0, 31, , , 
446,2015-03-30,21.5,17.8,26.7,0.0,0.0,,7.9,,1019.2,0.0, 32, , , 
447,2015-03-31,22.1,18.9,27.8,0.0,0.0,,11.2,,1015.8,0.0, 34, , , 
448,2015-04-01,22.8,20.0,28.3,0.0,0.0,,10.8,,1012.5,0.0, 52, , , 
449,2015-04-02,23.1,20.0,28.9,0.0,0.0,,13.0,,1012.3,0.0, 57, , , 
450,2015-04-03,23.0,18.9,30.0,0.0,0.0,,10.8,,1018.0,0.0, 62, , , 
451,2015-04-04,17.1,13.3,20.6,0.0,0.0,,12.2,,1023.8,0.0, 24, , , 
452,2015-04-05,17.0,15.0,20.6,0.5,0.0,,7.2,,1021.0,0.0, 35, , , 
453,2015-04-06,23.1,18.3,29.4,0.0,0.0,,11.9,,1018.3,0.0, 48, , , 
454,2015-04-07,24.1,20.0,30.6,0.0,0.0,,12.2,,1015.6,0.0, 49, , , 
455,2015-04-08,22.9,20.6,26.1,0.0,0.0,,13.3,,1012.8,0.0, 51, , , 
456,2015-04-09,24.4,21.1,30.6,0.0,0.0,,11.5,,1015.4,0.0, 56, , , 
457,2015-04-10,18.5,13.3,23.3,2.3,0.0,,7.9,,1018.0,0.0, 26, , , 
458,2015-04-11,18.0,15.0,21.1,0.0,0.0,,4.3,,1015.7,0.0, 46, , , 
459,2015-04-12,22.3,19.4,27.8,0.3,0.0,,7.9,,1013.3,0.0, 48, , , 
460,2015-04-13,23.4,17.8,30.6,2.3,0.0,,7.2,,1011.0,0.0, 26, , , 
461,2015-04-14,19.6,13.9,25.0,0.0,0.0,,9.0,,1013.0,0.0, 14, , , 
462,2015-04-15,19.6,12.2,28.3,0.0,0.0,,6.1,,1014.9,0.0, 31, , , 
463,2015-04-16,21.9,19.4,27.2,0.3,0.0,,6.8,,1013.3,0.0, 33, , , 
464,2015-04-17,20.7,18.9,23.9,10.4,0.0,,7.2,,1011.6,0.0, 19, , , 
465,2015-04-18,20.1,12.2,25.0,14.5,0.0,,5.8,,1010.0,0.0, 23, , , 
466,2015-04-19,22.3,13.9,31.7,0.0,0.0,,9.0,,1008.4,0.0, 23, , , 
467,2015-04-20,18.2,12.2,22.8,0.0,0.0,,9.0,,1014.8,0.0, 17, , , 
468,2015-04-21,19.5,10.6,27.2,0.0,0.0,,8.3,,1014.4,0.0, 34, , , 
469,2015-04-22,22.1,19.4,27.2,0.0,0.0,,10.4,,1012.4,0.0, 33, , , 
470,2015-04-23,23.7,20.0,29.4,0.0,0.0,,5.8,,1010.4,0.0, 41, , , 
471,2015-04-24,24.7,20.6,29.4,10.9,0.0,,8.3,,1008.4,0.0, 60, , , 
472,2015-04-25,26.6,21.1,33.9,1.0,0.0,,7.2,,1006.4,0.0, 45, , , 
473,2015-04-26,24.6,20.6,30.0,2.0,0.0,,13.0,,1003.5,0.0, 55, , , 
474,2015-04-27,22.6,17.2,29.4,14.2,0.0,,7.2,,1009.1,0.0, 29, , , 
475,2015-04-28,15.9,11.7,18.3,0.0,0.0,,13.0,,1014.7,0.0, 18, , , 
476,2015-04-29,17.0,9.4,25.0,0.0,0.0,,7.9,,1017.7,0.0, 23, , , 
477,2015-04-30,19.3,10.0,28.3,0.0,0.0,,4.3,,1015.4,0.0, 39, , , 
478,2015-05-01,21.2,12.8,28.9,0.0,0.0,,3.2,,1016.4,0.0, 44, , , 
479,2015-05-02,21.7,14.4,28.3,0.0,0.0,,6.8,,1016.7,0.0, 43, , , 
480,2015-05-03,22.0,14.4,28.9,0.0,0.0,,9.7,,1015.3,0.0, 30, , , 
481,2015-05-04,23.3,18.9,28.9,0.0,0.0,,13.3,,1016.0,0.0, 34, , , 
482,2015-05-05,22.5,18.9,28.3,97.5,0.0,,11.5,,1014.0,0.0, 33, , , 
483,2015-05-06,24.6,21.7,30.6,0.3,0.0,,12.6,,1012.0,0.0, 37, , , 
484,2015-05-07,24.5,22.8,28.3,0.5,0.0,,14.8,,1010.9,0.0, 48, , , 
485,2015-05-08,24.3,22.8,26.1,7.4,0.0,,10.1,,1011.6,0.0, 70, , , 
486,2015-05-09,25.5,22.2,29.4,0.5,0.0,,13.7,,1012.4,0.0, 65, , , 
487,2015-05-10,26.6,24.4,30.6,0.0,0.0,,15.5,,1013.1,0.0, 74, , , 
488,2015-05-11,22.9,20.0,26.1,10.2,0.0,,8.3,,1013.9,0.0, 47, , , 
489,2015-05-12,19.5,18.3,20.6,5.8,0.0,,8.6,,1014.6,0.0, 25, , , 
490,2015-05-13,19.5,17.8,21.1,28.4,0.0,,6.8,,1015.4,0.0, 33, , , 
491,2015-05-14,24.1,20.0,30.6,2.0,0.0,,8.6,,1016.1,0.0, 52, , , 
492,2015-05-15,22.2,19.4,25.0,9.1,0.0,,5.8,,1013.2,0.0, 32, , , 
493,2015-05-16,24.4,19.4,30.6,0.0,0.0,,14.4,,1010.3,0.0, 52, , , 
494,2015-05-17,23.5,18.9,28.9,66.0,0.0,,8.6,,1013.1,0.0, 41, , , 
495,2015-05-18,26.0,22.8,31.1,0.0,0.0,,7.6,,1014.4,0.0, 67, , , 
496,2015-05-19,26.0,23.3,31.7,0.0,0.0,,12.2,,1015.6,0.0, 49, , , 
497,2015-05-20,26.1,22.2,31.7,8.4,0.0,,7.2,,1016.9,0.0, 55, , , 
498,2015-05-21,19.8,16.7,24.4,0.5,0.0,,10.4,,1018.2,0.0, 20, , , 
499,2015-05-22,20.7,16.7,25.0,0.8,0.0,,6.8,,1017.6,0.0, 38, , , 
500,2015-05-23,21.3,18.9,30.6,35.8,0.0,,11.5,,1017.0,0.0, 39, , , 
501,2015-05-24,21.9,17.8,27.8,19.3,0.0,,9.4,,1016.4,0.0, 24, , , 
502,2015-05-25,22.5,18.9,27.8,132.1,0.0,,7.9,,,0.0, 25, , , 
503,2015-05-26,24.3,18.9,31.7,0.0,0.0,,9.0,,1015.3,0.0, 56, , , 
504,2015-05-27,24.4,19.4,29.4,0.0,0.0,,7.9,,1014.7,0.0, 50, , , 
505,2015-05-28,25.7,20.6,30.6,5.1,0.0,,9.4,,1014.1,0.0, 59, , , 
506,2015-05-29,24.5,17.8,31.7,17.0,0.0,,7.2,,1013.5,0.0, 25, , , 
507,2015-05-30,24.4,21.1,31.1,0.0,0.0,,2.5,,1014.6,0.0, 30, , , 
508,2015-05-31,23.9,19.4,30.0,0.0,0.0,,4.0,,1015.6,0.0, 26, , , 
509,2015-06-01,24.5,17.8,31.1,0.0,0.0,,2.9,,1016.7,0.0, 43, , , 
510,2015-06-02,26.0,19.4,32.2,0.0,0.0,,4.0,,1014.7,0.0, 39, , , 
511,2015-06-03,26.0,19.4,31.7,0.0,0.0,,7.2,,1012.4,0.0, 40, , , 
512,2015-06-04,26.1,20.0,31.1,0.0,0.0,,6.5,,1013.8,0.0, 40, , , 
513,2015-06-05,26.4,20.6,32.2,0.0,0.0,,5.8,,1014.2,0.0, 40, , , 
514,2015-06-06,26.8,21.1,32.2,0.0,0.0,,4.3,,1014.7,0.0, 40, , , 
515,2015-06-07,26.9,21.1,32.8,0.0,0.0,,6.8,,1013.6,0.0, 27, , , 
516,2015-06-08,27.9,21.7,33.9,0.0,0.0,,4.3,,1013.9,0.0, 25, , , 
517,2015-06-09,28.6,22.2,35.0,0.0,0.0,,4.7,,1012.2,0.0, 29, , , 
518,2015-06-10,28.6,22.2,33.9,0.0,0.0,,6.5,,1010.0,0.0, 32, , , 
519,2015-06-11,28.2,22.8,34.4,0.0,0.0,,11.2,,1008.8,0.0, 24, , , 
520,2015-06-12,28.2,23.9,33.9,0.3,0.0,,10.1,,1009.1,0.0, 28, , , 
521,2015-06-13,27.9,23.9,35.0,0.0,0.0,,11.5,,1010.2,0.0, 27, , , 
522,2015-06-14,24.8,22.2,30.0,34.0,0.0,,9.0,,1011.3,0.0, 21, , , 
523,2015-06-15,26.5,23.3,31.7,4.8,0.0,,6.1,,1012.1,0.0, 21, , , 
524,2015-06-16,24.8,22.8,28.3,34.0,0.0,,11.2,,1012.8,0.0, 23, , , 
525,2015-06-17,25.0,22.2,31.7,67.6,0.0,,7.9,,1013.6,0.0, 18, , , 
526,2015-06-18,26.1,22.8,32.2,0.0,0.0,,6.1,,1014.4,0.0, 43, , , 
527,2015-06-19,25.1,21.7,28.9,27.7,0.0,,1.8,,1015.1,0.0, 65, , , 
528,2015-06-20,24.9,22.2,28.3,12.4,0.0,,5.4,,1015.9,0.0, 54, , , 
529,2015-06-21,25.3,22.2,30.0,23.6,0.0,,6.8,,1016.7,0.0, 65, , , 
530,2015-06-22,26.5,22.2,31.7,0.0,0.0,,7.9,,1017.5,0.0, 55, , , 
531,2015-06-23,27.5,23.9,33.3,0.0,0.0,,7.9,,1018.9,0.0, 33, , , 
532,2015-06-24,27.5,23.3,33.3,0.0,0.0,,4.7,,1019.3,0.0, 30, , , 
533,2015-06-25,28.1,22.8,33.9,0.0,0.0,,6.5,,1017.4,0.0, 27, , , 
534,2015-06-26,28.7,24.4,33.9,0.0,0.0,,9.0,,1016.4,0.0, 44, , , 
535,2015-06-27,26.8,23.3,32.8,0.3,0.0,,2.2,,1015.4,0.0, 41, , , 
536,2015-06-28,26.9,22.8,32.8,2.0,0.0,,3.2,,1015.4,0.0, 33, , , 
537,2015-06-29,28.0,23.3,33.9,0.0,0.0,,7.9,,1014.6,0.0, 69, , , 
538,2015-06-30,26.6,22.8,34.4,19.1,0.0,,5.8,,1015.4,0.0, 68, , , 
539,2015-07-01,25.3,21.7,32.8,0.0,0.0,,6.5,,1016.2,0.0, 26, , , 
540,2015-07-02,26.1,21.1,32.8,0.0,0.0,,9.4,,1016.0,0.0, 42, , , 
541,2015-07-03,28.3,24.4,32.8,0.0,0.0,,9.7,,1015.7,0.0, 72, , , 
542,2015-07-04,28.2,24.4,33.3,0.0,0.0,,10.4,,1015.4,0.0, 61, , , 
543,2015-07-05,28.0,24.4,32.8,0.0,0.0,,11.5,,1015.2,0.0, 67, , , 
